taxonID,taxonRank,scientificName,Scientific Name Authorship,Nomenclatural Status,Preferred Common Name,establishmentMeans,Habitat,genus,family,order,class,phylum,kingdom,datasetName
NHMSYS0021618717,species aggregate,Trichostomum brachydontium,Bruch,sensu lato,Variable Crisp-moss,Native,terrestrial,Trichostomum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036667,species,Meesia uliginosa,Hedw.,,Broad-nerved Hump-moss,Native,freshwater,Meesia,Meesiaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616546,species,Orthothecium rufescens,(Dicks. ex Brid.) Schimp.,,Red Leskea,Native,terrestrial/freshwater,Orthothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195599,species sensu lato,Ephemerum serratum,(Hedw.) Hampe,sens. lat.,Serrated Earth-moss,Native,freshwater,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310617,genus,Scorpiurium,Schimp.,,,Native,,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036670,species,Catoscopium nigritum,(Hedw.) Brid.,,Down-looking Moss,Native,freshwater,Catoscopium,Catoscopiaceae,Catoscopiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310539,species,Racomitrium canescens,(Hedw.) Brid.,,Hoary Fringe-moss,Native,,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310679,variety,Sphagnum palustre var. centrale,(C.E.O.Jensen) A.Eddy,,,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593192,species,Microhypnum sauteri,(Schimp.) Jan Kučera & Ignatov,,,Native,terrestrial,Microhypnum,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036086,species,Sphagnum molle,Sull.,,Blushing Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310080,species,Hypnum cupressiforme,Hedw.,,Cypress-leaved Plait-moss,Native,freshwater,Hypnum,Hypnaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036640,species,Rhodobryum roseum,(Hedw.) Limpr.,,Rose-moss,Native,freshwater,Rhodobryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020930491,genus,Straminergon,Hedenäs,,,Native,,,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036448,species pro parte,Schistidium alpicola,,auct.,,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036121,species,Andreaea blyttii,Schimp.,,Blytt's Rock-moss,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601232,genus,Pulvigera,"Plášek, Sawicki & Ochyra",,,Native,terrestrial,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036395,species,Gyroweisia tenuis,(Hedw.) Schimp.,,Slender Stubble-moss,Native,,Gyroweisia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309305,species,Aloina ambigua,(Bruch & Schimp.) Limpr.,,Tall Aloe-moss,Native,,Aloina,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036713,species,Orthotrichum pallens,Bruch ex Brid.,,Pale Bristle-moss,Native,,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194674,variety,Hymenostylium recurvirostrum var. insigne,(Dixon) E.B.Bartram,,Robust Tufa-moss,Native,,Hymenostylium,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000154398,species,Pohlia proligera,(Lindb. ex Breidl.) Lindb. ex Arnell,,Bent-bud Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309982,species,Grimmia tergestina,"Tomm. ex Bruch, Schimp. & W.Guembel",,Dapple-mouthed Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600227,variety,Microbryum davallianum var. conicum,(Schleich. ex Schwägr.) R.H.Zander,,,Native,terrestrial,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309545,genus,Calyptrochaeta,Desv.,,,Native,,,Daltoniaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036167,species,Ditrichum plumbicola,Crundw.,,Lead-moss,Native,,Ditrichum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036429,species,Tortella tortuosa,(Hedw.) Limpr.,,Frizzled Crisp-moss,Native,,Tortella,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616461,species,Amblyodon dealbatus,(Hedw.) P.Beauv.,,Short-tooth Hump-moss,Native,terrestrial/freshwater,Amblyodon,Meesiaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310747,genus,Thamnobryum,Nieuwl.,,,Native,freshwater,,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310628,species,Seligeria pusilla,"(Hedw.) Bruch, Schimp. & W.Guembel",,Dwarf Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125859,genus,Ephemerella,Müll.Hal.,,,Native,terrestrial,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021571768,species,Buckia vaucheri,"(Lesq.) D.Rios, M.T.Gallego & J.Guerra",,Vaucher's Plait-moss,Native,terrestrial,Buckia,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309884,family,Fissidentaceae,Schimp.,,,Native,terrestrial,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309386,species,Atrichum crispum,(James) Sull. & Lesq.,,Fountain Smoothcap,Native,freshwater,Atrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593147,genus,Platyhypnum,,,,Native,freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021614624,variety,Tortula acaulon var. acaulon,(Dicks.) Brid.,,Schreberian Earth-moss,Native,terrestrial/freshwater,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310191,genus,Micromitrium,Aust.,,,Native,freshwater,,Micromitriaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601147,order,Aulacomniales,,,,Native,terrestrial/freshwater,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309334,species,Andreaea mutabilis,Hook.f. & Wilson,,Changeable Rock-moss,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036216,species,Dicranella heteromalla,(Hedw.) Schimp.,,Silky Forklet-moss,Native,freshwater,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597982,species,Leucobryum glaucum,(Hedw.) Ångstr.,s.str.,,Native,terrestrial/freshwater,Leucobryum,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593137,genus,Kandaea,Jan Kučera & Hedenäs,,,Native,terrestrial/freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309551,genus,Campylium,(Sull.) Mitt.,,,Native,freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036110,species,Andreaea rupestris,Hedw.,,Black Rock-moss,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NBNSYS0000149094,species,Hygroamblystegium fluviatile,(Hedw.) Loeske,,Brook-side Feather-moss,Native,freshwater,Hygroamblystegium,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310009,genus,Gyroweisia,Schimp.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310025,species,Hedwigia stellata,Hedenaes,,Starry Hoar-moss,Native,freshwater,Hedwigia,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600317,subspecies,Ephemerum crassinervium subsp. rutheanum,(Schimp.) Holyoak,,,Native,freshwater,Ephemerum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310720,species,Syntrichia norvegica,F.Weber,,Norway Screw-moss,Native,,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601142,order,Orthodontiales,,,,Native,terrestrial,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959451,order,Oedipodiales,,,,Native,,,,,Oedipodiopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309561,genus,Campylophyllum,(Schimp.) M.Fleisch.,,,Native,,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310903,species aggregate,Pseudoleskeella catenulata,,sensu lato,,Native,,Pseudoleskeella,Pseudoleskeellaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036085,subspecies,Sphagnum subnitens subsp. ferrugineum,Flatberg,,,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309839,genus,Epipterygium,Lindb.,,,Native,,,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021178755,species,Dichodontium palustre,(Dicks.) M.Stech,,Marsh Forklet-moss,Native,freshwater,Dichodontium,Aongstroemiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036559,species,Pohlia bulbifera,(Warnst.) Warnst.,,Blunt-bud Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636842,species,Arctoa anderssonii,Wich.,,,Native,,Arctoa,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036930,species,Homomallium incurvatum,(Brid.) Loeske,,Incurved Feather-moss,Native,,Homomallium,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310432,species,Rhynchostegium alopecuroides,(Brid.) A.J.E.Sm.,,Portuguese Feather-moss,Native,freshwater,Rhynchostegium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309739,genus,Dichodontium,Schimp.,,,Native,freshwater,,Aongstroemiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309439,genus,Blindia,"Bruch, Schimp. & W.Guembel",,,Native,freshwater,,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309652,species,Grimmia atrata,Miel. ex Hoppe & Hornsch.,,Copper Grimmia,Native,freshwater,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000146098,species,Didymodon sinuosus,(Mitt.) Delogne,,Wavy Beard-moss,Native,freshwater,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036790,species,Cratoneuron filicinum,(Hedw.) Spruce,,Fern-leaved Hook-moss,Native,freshwater,Cratoneuron,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020695851,species,Brachytheciastrum velutinum,(Hedw.) Ignatov & Huttunen,,Velvet Feather-moss,Native,,Brachytheciastrum,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309823,genus,Entodon,Muell.Hal.,,,Native,,,Entodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021618747,genus,Leptotheca,Schwägr.,,,Native,terrestrial,,Orthodontiaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020930142,genus,Dicranoloma,(Ren.) Ren.,,,Native,,,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310500,genus,Pseudocrossidium,R.S.Williams,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310917,species aggregate,Sphagnum imbricatum,,sensu lato,,Native,,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036126,species,Tetrodontium repandum,(Funck) Schwaegr.,,Small Four-tooth Moss,Native,,Tetrodontium,Tetraphidaceae,Tetraphidales,Tetraphidopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239474,species sensu lato,Oncophorus virens,(Hedw.) Brid.,sensu lato,Green Spur-moss,Native,freshwater,Oncophorus,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194698,variety,Microbryum davallianum var. commutatum,(Limpr.) R.H.Zander,,,Native,terrestrial,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309767,species,Dicranum scottianum,Turner,,Scott's Fork-moss,Native,freshwater,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310020,genus,Hedwigia,P.Beauv.,,,Native,freshwater,,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310828,genus,Weissia,Hedw.,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310368,species,Pohlia filum,(Schimp.) Maartensson,,Fat-bud Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310801,genus,Trematodon,Michx.,,,Native,,,Bruchiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310715,species,Stegonia latifolia,(Schwaegr.) Venturi ex Broth.,,Hood-leaved Screw-moss,Native,,Stegonia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310364,species,Pohlia drummondii,(Muell.Hal.) A.L.Andrews,,Drummond's Thread-moss,Native,freshwater,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310740,genus,Tetraplodon,"Bruch, Schimp. & W.Guembel",,,Native,,,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310123,species,Kiaeria falcata,(Hedw.) I.Hagen,,Sickle-leaved Fork-moss,Native,,Kiaeria,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036642,species,Mnium thomsonii,Schimp.,,Short-beaked Thyme-moss,Native,,Mnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000158083,species,Tomentypnum nitens,(Hedw.) Loeske,,Woolly Feather-moss,Native,freshwater,Tomentypnum,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036752,species,Hookeria lucens,(Hedw.) Sm.,,Shining Hookeria,Native,freshwater,Hookeria,Hookeriaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310077,genus,Hypnum,Hedw.,,,Native,freshwater,,Hypnaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310712,genus,Splachnum,Hedw.,,,Native,freshwater,,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021232461,species,Hedwigia striata,(Wilson ex Hook.) John Whitehead ex anon.,,,Native,terrestrial,Hedwigia,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000065739,order,Archidiales,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595327,genus,Microeurhynchium,Ignatov & Vanderp.,,,Native,terrestrial/freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239434,species,Sphagnum divinum,Flatberg & Hassel,,,Native,terrestrial,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036241,species,Dicranodontium subporodictyon,Broth.,,Rusty Bow-moss,Native,freshwater,Dicranodontium,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310624,species,Seligeria donniana,(Sm.) Muell.Hal.,,Donn's Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616496,species,Rhynchostegium murale,(Hedw.) Schimp.,,Wall Feather-moss,Native,terrestrial,Rhynchostegium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000149724,species,Kindbergia praelonga,(Hedw.) Ochyra,,Common Feather-moss,Native,freshwater,Kindbergia,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309782,species,Diphyscium foliosum,(Hedw.) D.Mohr,,Nut-moss,Native,freshwater,Diphyscium,Diphysciaceae,Diphysciales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310684,species,Sphagnum quinquefarium,(Lindb. ex Braithw.) Warnst.,,Five-ranked Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000153657,species,Philonotis capillaris,Lindb.,,Arnell's Apple-moss,Native,freshwater,Philonotis,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005685,species,Syntrichia virescens,(De Not.) Ochyra,,Lesser Screw-moss,Native,,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036396,species,Gyroweisia reflexa,(Brid.) Schimp.,,Reflexed Beardless-moss,Native,,Gyroweisia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310181,family,Leucodontaceae,Schimp.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036287,species,Fissidens adianthoides,Hedw.,,Maidenhair Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309738,genus,Dialytrichia,(Schimp.) Limpr.,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597987,species,Leucobryum juniperoideum,(Brid.) Müll.Hal.,s.str.,,Native,terrestrial,Leucobryum,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036177,species,Seligeria trifaria,(Brid.) Lindb.,,Trifid Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600337,species,Lescuraea patens,Lindb.,,Patent Leskea,Native,terrestrial,Lescuraea,Pseudoleskeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309366,genus,Antitrichia,Brid.,,,Native,,,Antitrichiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310440,genus,Rhytidiadelphus,(Limpr.) Warnst.,,,Native,freshwater,,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000154689,species,Polytrichum perigoniale,Michx.,,,Native,,Polytrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310723,species,Syntrichia ruralis,(Hedw.) F.Weber & D.Mohr,,Great Hairy Screw-moss,Native,,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125987,species,Hygroamblystegium varium,(Hedw.) Mönk.,,Willow Feather-moss,Native,freshwater,Hygroamblystegium,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036590,variety,Bryum schleicheri var. latifolium,(Schwaegr.) Schimp.,,,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310196,genus,Mnium,Hedw.,,,Native,freshwater,,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000146844,species,Entosthodon attenuatus,(Dicks.) Bryhn,,Thin Cord-moss,Native,freshwater,Entosthodon,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309580,species,Campylostelium saxicola,"(F.Weber & D.Mohr) Bruch, Schimp. & W.Guembel",,Bent-moss,Native,,Campylostelium,Ptychomitriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036391,species,Gymnostomum viridulum,Brid.,,Luisier's Tufa-moss,Native,,Gymnostomum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036915,species,Plagiothecium platyphyllum,Moenk.,,Alpine Silk-moss,Native,freshwater,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310158,species,Leptobryum pyriforme,(Hedw.) Wilson,,Golden Thread-moss,Native,freshwater,Leptobryum,Meesiaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310078,species,Hypnum andoi,A.J.E. Sm.,,Mamillate Plait-moss,Native,,Hypnum,Hypnaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036537,species,Splachnum sphaericum,Hedw.,,Round-fruited Collar-moss,Native,freshwater,Splachnum,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000841019,variety,Weissia controversa var. crispata,(Nees & Hornsch.) Nyholm,,,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036276,species,Fissidens monguillonii,Ther.,,Atlantic Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000146089,species,Didymodon ferrugineus,(Schimp. ex Besch.) M.O.Hill,,Rusty Beard-moss,Native,,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309773,genus,Didymodon,Hedw.,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036442,species,Cinclidotus fontinaloides,(Hedw.) P.Beauv.,,Smaller Lattice-moss,Native,freshwater,Cinclidotus,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309466,genus,Bryoerythrophyllum,P.C.Chen,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310359,species,Pohlia andalusica,(Hoehn.) Broth.,,Gravel Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616406,genus,Heterocladium,Bruch & Schimp.,,,Native,terrestrial/freshwater,,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309463,species,Breutelia chrysocoma,(Hedw.) Limpr.,,Golden-head Moss,Native,freshwater,Breutelia,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036800,species,Campylium chrysophyllum,(Brid.) J.Lange,,Golden Feather-moss,Native,,Campylium,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309392,genus,Aulacomnium,Schwaegr.,,,Native,freshwater,,Aulacomniaceae,Aulacomniales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239496,species,Orthotrichum schimperi,Hammar,,,Native,terrestrial,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959445,order,Diphysciales,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309494,species,Bryum gemmiferum,R.Wilczek & Demaret,,Small-bud Bryum,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000189253,species aggregate,Zygodon viridissimus,,sens.lat.,,Native,,Zygodon,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020930820,genus,Phascum,Hedw.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195455,genus,Plasteurhynchium,M.Fleisch. ex Broth.,,,Native,terrestrial,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0001682649,species,Grimmia dissimulata,E.Maier,,,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310024,variety,Hedwigia ciliata var. leucophaea,"Bruch, Schimp. & W.Guembel",,,Native,,Hedwigia,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600297,species,Weissia angustifolia,(Baumgartner) Crundw. & Nyholm,,,Native,terrestrial,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000152470,species,Nyholmiella gymnostoma,(Bruch ex Brid.) Holmen & Warnke,,Aspen Bristle-moss,Native,,Nyholmiella,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309916,family,Funariaceae,Schwägr.,,,Native,terrestrial,,,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310460,genus,Sanionia,Loeske,,,Native,freshwater,,Scorpidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600392,genus,Blindiadelphus,(Lindb.) Fedosov & Ignatov,,,Native,terrestrial,,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036740,species,Antitrichia curtipendula,(Hedw.) Brid.,,Pendulous Wing-moss,Native,freshwater,Antitrichia,Antitrichiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310278,species,Philonotis calcarea,(Bruch & Schimp.) Schimp.,,Thick-nerved Apple-moss,Native,freshwater,Philonotis,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036072,species,Sphagnum squarrosum,Crome,,Spiky Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616501,species,Rhynchostegium rotundifolium,(Scop. ex Brid.) Schimp.,,Round-Leaved Feather-Moss,Native,terrestrial,Rhynchostegium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
